session,mp_name,constituency.x,days_attended,nature_of_membership,start_of_term,end_of_term,no_of_term,standing_committee_membership,state,constituency.y,political_party,gender,educational_qualifications,educational_qualifications_details,age,debates,private_member_bills,questions,attendance,national_debates_average,national_private_member_bills_average,national_questions_average,national_attendance_average,states_debates_average,states_private_member_bills_average,states_questions_average,states_attendance_average,full_name
13,rameshpokhriyalnishank,hardwar,12,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,uttarakhand,hardwar,bharatiyajanataparty,male,doctorate,maphd,58,110,19,301,0.88,57.5,1.8,231,0.8,38.4,5.2,112,0.91,Ramesh Pokhriyal Nishank
13,hddevegowda,hassan,7,elected,2014-05-18T00:00:00Z,inoffice,sixth,defence,karnataka,hassan,janatadalsecular,male,diplomacourse,dce;educatedatgovernmenthighschoolholenarsipuraandlvpolytechnichassankarnataka,84,15,0,0,0.53,57.5,1.8,231,0.8,41.9,0.3,304,0.81,H.D. Devegowda
13,rajeshdiwakar,hathras,13,elected,2014-05-18T00:00:00Z,inoffice,first,labour,uttarpradesh,hathras,bharatiyajanataparty,male,graduate,graduate,46,6,0,191,0.99,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Rajesh Kumar Diwaker
13,rajushetti,hatkanangle,11,elected,2014-05-18T00:00:00Z,inoffice,second,petroleum&naturalgas,maharashtra,hatkanangle,swabhimanipaksha,male,diplomacourse,dme;educatedatjjmagdumpolytechnicjaysingpurdisttkolhapurmaharashtra,50,47,3,360,0.79,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Raju Shetti
13,shivkumarcudasi,haveri,10,elected,2014-05-18T00:00:00Z,inoffice,second,finance,karnataka,haveri,bharatiyajanataparty,male,professionalgraduate,be;educatedatbangaloreinstituteofengineeringbangalorekarnataka,50,126,0,376,0.95,57.5,1.8,231,0.8,41.9,0.3,304,0.81,Udasi Shivkumar Chanabasappa
13,kristappanimmala,hindupur,5,elected,2014-05-18T00:00:00Z,inoffice,second,transporttourismandculture,andhrapradesh,hindupur,telugudesamparty,male,graduate,bcom;educatedatosmaniacollegekurnool,61,14,0,188,0.87,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Kristappa Nimmala
13,rajeevshankarraosatav,hingoli,11,elected,2014-05-18T00:00:00Z,inoffice,first,railways,maharashtra,hingoli,indiannationalcongress,male,postgraduate,bscmallb,43,170,15,828,0.81,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Rajeev Shankarrao Satav
13,dushyantchautala,hisar,12,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,haryana,hisar,indiannationallokdal,male,graduate,graduate,29,203,18,572,0.85,57.5,1.8,231,0.8,53.4,2.8,217,0.86,Dushyant Chautala
13,ratnadenag,hooghly,12,elected,2014-05-18T00:00:00Z,inoffice,second,chemicals&fertilizers,westbengal,hooghly,allindiatrinamoolcongress,female,professionalgraduate,mbbsdch;educatedatrgkarmedicalcollege&instituteofchildhealthcalcuttauniversity,69,99,0,230,0.82,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Ratna De
13,udaypratapsingh,hoshangabad,13,elected,2014-05-18T00:00:00Z,inoffice,second,railways,madhyapradesh,hoshangabad,bharatiyajanataparty,male,graduate,bcomeducatedatsagaruniversity,53,41,0,187,0.9,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Uday Pratap Singh
13,prasunbanerjee,howrah,8,elected,2014-05-18T00:00:00Z,inoffice,second,informationtechnology,westbengal,howrah,allindiatrinamoolcongress,male,graduate,bsc,62,1,0,29,0.74,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Prasun Banerjee
13,asaduddinowaisi,hyderabad,10,elected,2014-05-18T00:00:00Z,inoffice,third,socialjustice&empowerment,telangana,hyderabad,allindiamajlis-e-ittehadulmuslimmen,male,professionalgraduate,llblondonbar-at-lawlincolnsinn;educatedathyderabadpublicschoolstmarysjuniorcollegeandnizamcollege,48,52,0,614,0.83,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Asaduddin Owaisi
13,advocatejoicegeorge,idukki,13,elected,2014-05-18T00:00:00Z,inoffice,first,personnelpublicgrievanceslawandjustice,kerala,idukki,independent,male,postgraduate,mswllb,47,238,3,434,0.89,57.5,1.8,231,0.8,117.7,3.4,348,0.78,Joice George
13,thokchommeinya,innermanipur,13,elected,2014-05-18T00:00:00Z,inoffice,third,petroleum&naturalgas,manipur,innermanipur,indiannationalcongress,male,doctorate,mscllbmphilphd;educatedatdmcollegeimphalguwahatiuniversityguwahatiandosmaniauniversityhyderabad,72,59,4,139,0.93,57.5,1.8,231,0.8,34.5,2,75,0.93,Thokchom Meinya
13,rakeshsingh,jabalpur,11,elected,2014-05-18T00:00:00Z,inoffice,third,coal&steelandtransporttourismandculture,madhyapradesh,jabalpur,bharatiyajanataparty,male,graduate,bsc;educatedatgovernmentsciencecollegejabalpur,55,35,7,207,0.95,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Rakesh Singh
13,kulamanisamal,jagatsinghpur,13,elected,2014-05-18T00:00:00Z,inoffice,first,chemicals&fertilizers,odisha,jagatsinghpur,bijujanatadal,male,professionalgraduate,mbbs,69,121,0,108,1,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Kulamani Samal
13,arunkumar,jahanabad,13,elected,2014-05-18T00:00:00Z,inoffice,second,energyandlabour,bihar,jahanabad,rashtriyaloksamtaparty,male,doctorate,"maphd
educatedatpatnauniversitypatnaandmagadhuniversitybodhgayabihar",58,56,0,61,0.86,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Arun Kumar
13,ramcharanbohara,jaipur,12,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,rajasthan,jaipur,bharatiyajanataparty,male,inter/highersecondary,highersecondary,61,110,0,252,0.87,57.5,1.8,231,0.8,124,3.6,315,0.87,Ramcharan Bohara
13,santokhsinghchaudhary,jalandhar,12,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,punjab,jalandhar,indiannationalcongress,male,professionalgraduate,ballb,71,25,1,55,0.89,57.5,1.8,231,0.8,40.5,0.9,107,0.7,Santokh Singh Chaudhary
13,bhanupratapsinghverma,jalaun,12,elected,2014-05-18T00:00:00Z,inoffice,fourth,energy,uttarpradesh,jalaun,bharatiyajanataparty,male,postgraduate,"mallb
edcatedatbundelkhanduniversityjhansiuttarpradesh",60,99,0,104,0.96,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Bhanu Pratap Singh Verma
13,atnanapatil,jalgaon,13,elected,2014-05-18T00:00:00Z,inoffice,second,petroleum&naturalgasandrailways,maharashtra,jalgaon,bharatiyajanataparty,male,postgraduate,mcom,56,80,17,423,0.89,57.5,1.8,231,0.8,57.6,3.5,469,0.79,A.T. Nana Patil
13,raosahebdanvepatil,jalna,9,elected,2014-05-18T00:00:00Z,inoffice,fourth,informationtechnology,maharashtra,jalna,bharatiyajanataparty,male,undergraduate,educatedatjesjalnamaharashtra,62,6,0,89,0.61,47,1.4,182,0.8,47.3,2.9,369,0.79,Raosaheb Patil Danve
13,devjimansingrampatel,jalore,12,elected,2014-05-18T00:00:00Z,inoffice,second,agriculture,rajasthan,jalore,bharatiyajanataparty,male,matric,matriculation,41,191,9,468,0.82,57.5,1.8,231,0.8,124,3.6,315,0.87,Devji Patel
13,bijoychandrabarman,jalpaiguri,6,elected,2014-05-18T00:00:00Z,inoffice,first,humanresourcedevelopment,westbengal,jalpaiguri,allindiatrinamoolcongress,male,postgraduate,mabed,60,2,0,0,0.52,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Bijoy Chandra Barman
13,jugalkishoresharma,jammu,13,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,jammuandkashmir,jammu,bharatiyajanataparty,male,matric,matriculation,55,75,0,203,0.89,57.5,1.8,231,0.8,25,0,68,0.54,Jugal Kishore
13,poonambenhematbhaimaadam,jamnagar,9,elected,2014-05-18T00:00:00Z,inoffice,first,industry,gujarat,jamnagar,bharatiyajanataparty,female,graduate,graduate,43,30,0,255,0.83,57.5,1.8,231,0.8,36.2,2,219,0.84,Poonamben Hematbhai Maadam
13,bidyutbaranmahato,jamshedpur,13,elected,2014-05-18T00:00:00Z,inoffice,first,industry,jharkhand,jamshedpur,bharatiyajanataparty,male,inter/highersecondary,isc,55,85,2,667,0.92,57.5,1.8,231,0.8,72.2,5.3,337,0.85,Bidyut Baran Mahato
13,chiragpaswan,jamui,12,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfareandscience&technologyenvironment&forests,bihar,jamui,lokjanshaktiparty,male,professionalgraduate,btechcomputerscience,35,16,0,82,0.97,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Chirag Kumar Paswan
13,abhijitmukherjee,jangipur,13,elected,2014-05-18T00:00:00Z,inoffice,second,waterresources,westbengal,jangipur,indiannationalcongress,male,professionalgraduate,"bemechfie/charteredengineer
educatedatjadavpuruniversitykolkataandinstitutionofengineerskolkata",58,31,0,146,0.97,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Abhijit Mukherjee
13,kamladevipatle,janjgir-champa,12,elected,2014-05-18T00:00:00Z,inoffice,second,chemicals&fertilizers,chhattisgarh,janjgir-champa,bharatiyajanataparty,female,undergraduate,undergraduate,51,33,0,525,0.82,57.5,1.8,231,0.8,22.8,0.1,171,0.85,Kamla Devi Patle
13,krishnpratapsingh,jaunpur,12,elected,2014-05-18T00:00:00Z,inoffice,first,chemicals&fertilizers,uttarpradesh,jaunpur,bharatiyajanataparty,male,doctorate,phd,41,5,0,68,0.93,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Krishna Pratap K.P.
13,pratimamondal,jaynagar,10,elected,2014-05-18T00:00:00Z,inoffice,first,petroleum&naturalgas,westbengal,jaynagar,allindiatrinamoolcongress,female,postgraduate,mabed,52,57,0,27,0.72,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Pratima Mondal
13,dushyantsingh,jhalawar-baran,10,elected,2014-05-18T00:00:00Z,inoffice,third,transporttourismandculture,rajasthan,jhalawar-baran,bharatiyajanataparty,male,professionalpostgraduate,bambahoteladministrationandpgdiplomainhoteloperations;educatedatdoonschooldehradun;ststephen`scollegedelhijohnsonandwalesuniversityprovidenceriusaandihttischoolofmangaementneuchatelswitzerland,44,31,0,220,0.76,57.5,1.8,231,0.8,124,3.6,315,0.87,Dushyant Singh
13,birendrakumarchoudhary,jhanjharpur,13,elected,2014-05-18T00:00:00Z,inoffice,first,industry,bihar,jhanjharpur,bharatiyajanataparty,male,postgraduate,mallb,64,36,0,33,0.97,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Birendra Kumar Chaudhary
13,umasaren,jhargram,10,elected,2014-05-18T00:00:00Z,inoffice,first,chemicals&fertilizers,westbengal,jhargram,allindiatrinamoolcongress,female,professionalgraduate,mbbs,33,0,0,0,0.64,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Uma Saren
13,santoshahlawat,jhunjhunu,11,elected,2014-05-18T00:00:00Z,inoffice,first,humanresourcedevelopment,rajasthan,jhunjhunu,bharatiyajanataparty,female,professionalpostgraduate,mamed,60,91,0,509,0.95,57.5,1.8,231,0.8,124,3.6,315,0.87,Santosh Ahlawat
13,kamakhyaprasadtasa,jorhat,7,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,assam,jorhat,bharatiyajanataparty,male,postgraduate,ma,42,38,0,87,0.75,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Kamakhya Prasad Tasa
13,rajeshbhainaranbhaichudasama,junagadh,10,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,gujarat,junagadh,bharatiyajanataparty,male,inter/highersecondary,informationnotavailable,35,5,0,409,0.73,57.5,1.8,231,0.8,36.2,2,219,0.84,Chudasama Rajeshbhai Naranbhai
13,vinodchavda,kachchh,10,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,gujarat,kachchh,bharatiyajanataparty,male,professionalgraduate,llbbed,38,7,0,176,0.83,57.5,1.8,231,0.8,36.2,2,219,0.84,Chavda Vinod Lakhamashi
13,ysavinashreddy,kadapa,8,elected,2014-05-18T00:00:00Z,inoffice,first,labour,andhrapradesh,kadapa,yuvajanasramikarythucongressparty,male,professionalpostgraduate,btechmba,33,8,0,201,0.38,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Y.S. Avinash Reddy
13,hukumsingh,kairana,13,elected,2014-05-18T00:00:00Z,03/02/2018,first,waterresources,uttarpradesh,kairana,bharatiyajanataparty,male,professionalgraduate,ballb,79,57,0,202,0.95,56.8,1.8,227,0.8,93.5,1.3,151,0.88,Hukum Singh
13,brijbhushansharansingh,kaiserganj,13,elected,2014-05-18T00:00:00Z,inoffice,fifth,urbandevelopment,uttarpradesh,kaiserganj,bharatiyajanataparty,male,postgraduate,mallb;educatedatsaketmahavidyalayavadhuniversityfaizabaduttarpradesh,61,6,0,22,0.86,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Brij Bhushan Sharan Singh
13,narasimhamthota,kakinada,13,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,andhrapradesh,kakinada,telugudesamparty,male,graduate,bcomicwai,55,62,0,129,0.95,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Thota Narasimham
13,arkakesharideo,kalahandi,12,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairs,odisha,kalahandi,bijujanatadal,male,graduate,ba,39,25,0,102,0.87,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Arka Keshari Deo
13,gauravgogoi,kaliabor,12,elected,2014-05-18T00:00:00Z,inoffice,first,defence,assam,kaliabor,indiannationalcongress,male,postgraduate,postgraduate,35,79,3,234,0.8,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Gourav Gogoi
13,kkamaraj,kallakurichi,10,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,tamilnadu,kallakurichi,allindiaannadravidamunnetrakazhagam,male,professionalpostgraduate,msgeneralsurgery,52,49,0,207,0.86,57.5,1.8,231,0.8,39.4,0,340,0.78,K. Kamaraj
13,kanteknathshinde,kalyan,12,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,maharashtra,kalyan,shivsena,male,professionalpostgraduate,mbbsmsorthpaedicsfinalyr,31,103,3,651,0.82,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Shrikant Eknath Shinde
13,kmaragatham,kancheepuram,9,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,tamilnadu,kancheepuram,allindiaannadravidamunnetrakazhagam,female,graduate,bcom,35,36,0,424,0.81,57.5,1.8,231,0.8,39.4,0,340,0.78,K. Maragatham
13,pratyusharajeshwarisingh,kandhamal,8,elected,2014-10-19T00:00:00Z,inoffice,first,defence,odisha,kandhamal,bijujanatadal,female,graduate,basophiagirlscollegeajmerrajasthan,46,13,0,117,0.88,52.4,1.7,213,0.8,46.5,2.6,166,0.83,Pratyusha Rajeshwari Singh
13,shantakumar,kangra,9,elected,2014-05-18T00:00:00Z,inoffice,fourth,no,himachalpradesh,kangra,bharatiyajanataparty,male,professionalgraduate,ballb;educatedatpanjabuniversityanddelhilawcollegedelhi,83,0,0,13,0.9,57.5,1.8,231,0.8,32.8,0.8,154,0.9,Shanta Kumar
13,vikramusendi,kanker,13,elected,2014-05-18T00:00:00Z,inoffice,first,science&technologyenvironment&forests,chhattisgarh,kanker,bharatiyajanataparty,male,inter/highersecondary,intermediate,52,21,0,86,0.97,57.5,1.8,231,0.8,22.8,0.1,171,0.85,Vikram Dev Usendi
13,dimpleyadav,kannauj,3,elected,2014-05-18T00:00:00Z,inoffice,second,waterresources,uttarpradesh,kannauj,samajwadiparty,female,graduate,graduationinhumanitiesfromlucknowuniversity,40,2,0,0,0.34,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Dimple Yadav
13,pksreemathiteacher,kannur,7,elected,2014-05-18T00:00:00Z,inoffice,first,humanresourcedevelopment,kerala,kannur,communistpartyofindiamarxist,female,others,pre-degree,68,136,0,413,0.77,57.5,1.8,231,0.8,117.7,3.4,348,0.78,P.K. Sreemathi Teacher
13,murlimanoharjoshi,kanpur,13,elected,2014-05-18T00:00:00Z,inoffice,sixth,defence,uttarpradesh,kanpur,bharatiyajanataparty,male,doctorate,mscphysicsdphil;educatedatallahabaduniversityallahabaduttarpradesh,84,0,0,2,0.91,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Murli Manohar Joshi
13,sisiradhikari,kanthi,9,elected,2014-05-18T00:00:00Z,inoffice,second,ruraldevelopment,westbengal,kanthi,allindiatrinamoolcongress,male,inter/highersecondary,isc,76,0,0,181,0.45,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Sisir Kumar Adhikari
13,manojrajoria,karauli-dholpur,8,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,rajasthan,karauli-dholpur,bharatiyajanataparty,male,professionalpostgraduate,bhmsmdhomoeopathy,48,241,12,367,0.93,57.5,1.8,231,0.8,124,3.6,315,0.87,Manoj Rajoria
13,radheshyambiswas,karimganj,11,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,assam,karimganj,allindiauniteddemocraticfront,male,undergraduate,undergraduate,63,63,0,164,0.91,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Radheshyam Biswas
13,bvinodkumar,karimnagar,11,elected,2014-05-18T00:00:00Z,inoffice,second,waterresources,telangana,karimnagar,telanganarashtrasamithi,male,professionalgraduate,"bscllb
educatedatuniversitycollegeoflaw
kakatiyauniversityhanamkondawarangalandhrapradesh",58,91,7,455,0.79,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Vinod Kumar Boinapally
13,ashwinikumar,karnal,8,elected,2014-05-18T00:00:00Z,inoffice,first,homeaffairs,haryana,karnal,bharatiyajanataparty,male,professionalgraduate,bcomdegreeinjournalism,61,7,0,332,0.58,57.5,1.8,231,0.8,53.4,2.8,217,0.86,Ashwini Kumar
13,pkarunakaran,kasaragod,10,elected,2014-05-18T00:00:00Z,inoffice,third,informationtechnology,kerala,kasaragod,communistpartyofindiamarxist,male,postgraduate,ma;educatedatmacollegekothamangalam,72,174,13,290,0.81,57.5,1.8,231,0.8,117.7,3.4,348,0.78,P. Karunakaran
13,tariqanwar,katihar,7,elected,2014-05-18T00:00:00Z,inoffice,fifth,personnelpublicgrievanceslawandjustice,bihar,katihar,nationalistcongressparty,male,undergraduate,bsceducatedatcollegeofcommercepatnamagadhuniversitybodhgayabihar,67,37,0,121,0.89,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Tariq Anwar
13,vinodkumarsonkar,kaushambi,12,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,uttarpradesh,kaushambi,bharatiyajanataparty,male,graduate,ba,48,65,0,118,0.89,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Vinod Kumar Sonkar
13,"baijyayant""jay""panda",kendrapara,11,elected,2014-05-18T00:00:00Z,inoffice,second,homeaffairs,odisha,kendrapara,bijujanatadal,male,graduate,dualdegreecourseinengineeringandmanagementincommunications;educatedatmichigantechnologicaluniversityusa,54,18,21,438,0.82,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Baijayant Jay Panda
13,sakuntalalaguri,keonjhar,2,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,odisha,keonjhar,bijujanatadal,female,matric,matric,37,10,0,254,0.82,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Sakuntala Laguri
13,ranjitsinghbrahmpura,khadoorsahib,5,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairs,punjab,khadoorsahib,shiromaniakalidal,male,undermatric,undermatric,80,6,0,30,0.66,57.5,1.8,231,0.8,40.5,0.9,107,0.7,Ranjit Singh Brahmpura
13,choudharymehboobalikaiser,khagaria,12,elected,2014-05-18T00:00:00Z,inoffice,first,personnelpublicgrievanceslawandjustice,bihar,khagaria,lokjanshaktiparty,male,graduate,graduate,50,2,0,4,0.88,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Mahboob Ali Kaiser
13,nagendrasingh,khajuraho,12,elected,2014-05-18T00:00:00Z,inoffice,first,science&technologyenvironment&forests,madhyapradesh,khajuraho,bharatiyajanataparty,male,graduate,bcom,74,7,0,0,0.84,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Nagendra Singh
13,psrinivasareddy,khammam,5,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,telangana,khammam,yuvajanasramikarythucongressparty,male,graduate,graduate,52,32,0,346,0.65,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Ponguleti Srinivasa Reddy
13,nandkumarsinghchauhan,khandwa,6,elected,2014-05-18T00:00:00Z,inoffice,fifth,healthandfamilywelfare,madhyapradesh,khandwa,bharatiyajanataparty,male,graduate,"ba
educatedatsevasadanmahavidyalayaburhanpur",65,5,0,0,0.51,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Nandkumar Singh Chouhan (Nandu Bhaiya)
13,subhashpatel,khargone,9,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,madhyapradesh,khargone,bharatiyajanataparty,male,postgraduate,masociology,39,8,0,95,0.92,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Subhash Patel
13,devusinhjesingbhaichauhan,kheda,9,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,gujarat,kheda,bharatiyajanataparty,male,inter/highersecondary,informationnotavailable,53,21,0,214,0.84,57.5,1.8,231,0.8,36.2,2,219,0.84,Chauhan Devusinh Jesingbhai
13,ajaymisrateni,kheri,13,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,uttarpradesh,kheri,bharatiyajanataparty,male,professionalgraduate,bscllb,57,215,5,371,0.97,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Ajay Misra Teni
13,kariyamunda,khunti,13,elected,2014-05-18T00:00:00Z,inoffice,eighth,socialjustice&empowerment,jharkhand,khunti,bharatiyajanataparty,male,postgraduate,ma;educatedatranchiuniversityranchijharkhand,81,2,0,0,0.95,57.5,1.8,231,0.8,72.2,5.3,337,0.85,Kariya Munda
13,mohammadasrarulhaque,kishanganj,12,elected,2014-05-18T00:00:00Z,inoffice,second,industry,bihar,kishanganj,indiannationalcongress,male,postgraduate,fazilma;educatedatdarululoomdeobanduttarpradesh,76,13,0,1,0.9,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Asrarul Haque Mohammad
13,ravindrakumarray,kodarma,13,elected,2014-05-18T00:00:00Z,inoffice,first,coal&steel,jharkhand,kodarma,bharatiyajanataparty,male,doctorate,maphd,59,53,0,268,0.78,57.5,1.8,231,0.8,72.2,5.3,337,0.85,Ravindra Kumar Ray
13,nabakumarsaraniahira,kokrajhar,9,elected,2014-05-18T00:00:00Z,inoffice,first,labour,assam,kokrajhar,independent,male,inter/highersecondary,highersecondary,48,17,0,54,0.82,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Naba Kumar Sarania (Hira)
13,khmuniyappa,kolar,10,elected,2014-05-18T00:00:00Z,inoffice,seventh,railways,karnataka,kolar,indiannationalcongress,male,professionalgraduate,ballb;educatedatbangaloreuniversitykarnataka,69,20,0,0,0.8,57.5,1.8,231,0.8,41.9,0.3,304,0.81,K.H. Muniyappa
13,dhananjaymahadik,kolhapur,12,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,maharashtra,kolhapur,nationalistcongressparty,male,graduate,bcom,46,46,1,884,0.72,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Dhananjay Bhimrao Mahadik
13,subratabakshi,kolkatadakshin,2,elected,2014-05-18T00:00:00Z,inoffice,second,transporttourismandculture,westbengal,kolkatadakshin,allindiatrinamoolcongress,male,professionalgraduate,bscllb,67,0,0,0,0.27,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Subrata Bakshi
13,sudipbandyopadhyay,kolkatauttar,12,elected,2014-05-18T00:00:00Z,inoffice,fourth,railways,westbengal,kolkatauttar,allindiatrinamoolcongress,male,graduate,bsc;educatedatkncollegeberhamporewestbengal,65,47,0,0,0.57,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Sudip Bandyopadhyay
13,nkpremachandran,kollam,12,elected,2014-05-18T00:00:00Z,inoffice,third,humanresourcedevelopment,kerala,kollam,revolutionarysocialistparty,male,professionalgraduate,bscllb,57,250,4,391,0.87,57.5,1.8,231,0.8,117.7,3.4,348,0.78,N.K.Premachandran
13,sangannakaradi,koppal,6,elected,2014-05-18T00:00:00Z,inoffice,first,agriculture,karnataka,koppal,bharatiyajanataparty,male,inter/highersecondary,slc,67,34,0,148,0.83,57.5,1.8,231,0.8,41.9,0.3,304,0.81,Karadi Sanganna Amarappa
13,jhinahikaka,koraput,6,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,odisha,koraput,bijujanatadal,male,postgraduate,mallb,42,7,0,10,0.71,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Jhina Hikaka
13,banshilalmahto,korba,9,elected,2014-05-18T00:00:00Z,inoffice,first,coal&steel,chhattisgarh,korba,bharatiyajanataparty,male,professionalgraduate,bams,77,29,0,319,0.83,57.5,1.8,231,0.8,22.8,0.1,171,0.85,Banshilal Mahto
13,ombirla,kota,12,elected,2014-05-18T00:00:00Z,inoffice,first,energy,rajasthan,kota,bharatiyajanataparty,male,postgraduate,mcom,55,142,5,566,0.87,57.5,1.8,231,0.8,124,3.6,315,0.87,Om Birla
13,josekmani,kottayam,10,elected,2014-05-18T00:00:00Z,inoffice,second,externalaffairs,kerala,kottayam,keralacongressm,male,postgraduate,bcommbamarketing;educatedatloyolacollegechennaiandpsgcollegeoftechnologycoimbatore,52,108,0,334,0.77,57.5,1.8,231,0.8,117.7,3.4,348,0.78,Jose K. Mani
